f0(capture histogram: move <= 60, captured)	f0(capture histogram: move <= 60, lost)	f0(capture histogram: move <= 60, difference)	f0(capture histogram: 60 < move <= 240, captured)	f0(capture histogram: 60 < move <= 240, lost)	f0(capture histogram: 60 < move <= 240, difference)	f0(capture histogram: move > 240, captured)	f0(capture histogram: move > 240, lost)	f0(capture histogram: move > 240, difference)	player strength	OSL name	OSL size	Image name
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	continuous	string
									class	meta	meta	meta
0.307692307692	0.846153846154	-0.538461538462	4.69230769231	4.73076923077	-0.0384615384615	0.615384615385	1.34615384615	-0.730769230769	-5.0	kgs_wide 10 <= X <= 100, player qualic (6d)	26.0	strength: 6d
0.75	0.583333333333	0.166666666667	1.91666666667	2.41666666667	-0.5	0.416666666667	0.5	-0.0833333333333	-5.0	kgs_wide 10 <= X <= 100, player kaima16 (6d)	12.0	strength: 6d
0.478260869565	0.217391304348	0.260869565217	6.34782608696	4.95652173913	1.39130434783	2.69565217391	2.52173913043	0.173913043478	-5.0	kgs_wide 10 <= X <= 100, player zen19BS (6d), subsampled to max 50	23.0	strength: 6d
0.388888888889	0.222222222222	0.166666666667	4.33333333333	6.61111111111	-2.27777777778	1.0	1.11111111111	-0.111111111111	-5.0	kgs_wide 10 <= X <= 100, player ThunderGod (6d)	18.0	strength: 6d
0.647058823529	0.294117647059	0.352941176471	3.47058823529	3.11764705882	0.352941176471	0.0588235294118	0.0588235294118	0.0	-5.0	kgs_wide 10 <= X <= 100, player efbdfei (6d)	17.0	strength: 6d
0.4	0.4	0.0	6.1	4.35	1.75	2.6	2.5	0.1	-5.0	kgs_wide 10 <= X <= 100, player guide2010 (6d)	20.0	strength: 6d
0.352941176471	0.323529411765	0.0294117647059	5.67647058824	5.38235294118	0.294117647059	1.82352941176	1.47058823529	0.352941176471	-5.0	kgs_wide 10 <= X <= 100, player kreutzer (6d)	34.0	strength: 6d
0.727272727273	0.727272727273	0.0	5.18181818182	8.18181818182	-3.0	3.90909090909	1.72727272727	2.18181818182	-5.0	kgs_wide 10 <= X <= 100, player jhuun (6d)	11.0	strength: 6d
0.5	0.294117647059	0.205882352941	4.05882352941	3.79411764706	0.264705882353	0.911764705882	1.05882352941	-0.147058823529	-5.0	kgs_wide 10 <= X <= 100, player mpepe16 (6d), subsampled to max 50	34.0	strength: 6d
0.37037037037	0.111111111111	0.259259259259	3.18518518519	3.55555555556	-0.37037037037	1.44444444444	1.2962962963	0.148148148148	-5.0	kgs_wide 10 <= X <= 100, player marumon (6d)	27.0	strength: 6d
0.74	0.44	0.3	6.9	6.66	0.24	2.92	4.06	-1.14	-5.0	kgs_wide 10 <= X <= 100, player gaopo (6d), subsampled to max 50	50.0	strength: 6d
1.14285714286	1.14285714286	0.0	5.92857142857	4.78571428571	1.14285714286	2.07142857143	2.28571428571	-0.214285714286	-5.0	kgs_wide 10 <= X <= 100, player Peace3Dan (6d)	14.0	strength: 6d
0.755555555556	0.955555555556	-0.2	7.06666666667	6.13333333333	0.933333333333	1.46666666667	2.22222222222	-0.755555555556	-5.0	kgs_wide 10 <= X <= 100, player RoyalCrown (6d), subsampled to max 50	45.0	strength: 6d
0.652173913043	0.782608695652	-0.130434782609	4.02173913043	4.41304347826	-0.391304347826	1.86956521739	1.60869565217	0.260869565217	-5.0	kgs_wide 10 <= X <= 100, player RiverSheep (6d)	46.0	strength: 6d
0.583333333333	0.75	-0.166666666667	4.875	5.125	-0.25	1.375	1.125	0.25	-5.0	kgs_wide 10 <= X <= 100, player pivot19 (6d)	24.0	strength: 6d
0.904761904762	0.52380952381	0.380952380952	8.80952380952	9.09523809524	-0.285714285714	6.95238095238	5.57142857143	1.38095238095	-5.0	kgs_wide 10 <= X <= 100, player Dino9 (6d)	21.0	strength: 6d
0.970588235294	0.882352941176	0.0882352941176	7.38235294118	9.14705882353	-1.76470588235	2.70588235294	3.35294117647	-0.647058823529	-5.0	kgs_wide 10 <= X <= 100, player BUM (6d)	34.0	strength: 6d
0.538461538462	0.615384615385	-0.0769230769231	2.61538461538	2.69230769231	-0.0769230769231	2.84615384615	4.15384615385	-1.30769230769	-5.0	kgs_wide 10 <= X <= 100, player Kachrge (6d)	13.0	strength: 6d
0.636363636364	0.636363636364	0.0	7.18181818182	4.27272727273	2.90909090909	4.27272727273	4.63636363636	-0.363636363636	-5.0	kgs_wide 10 <= X <= 100, player kghin (6d), subsampled to max 50	11.0	strength: 6d
0.714285714286	0.214285714286	0.5	4.5	5.21428571429	-0.714285714286	0.857142857143	0.785714285714	0.0714285714286	-5.0	kgs_wide 10 <= X <= 100, player fbp (6d), subsampled to max 50	14.0	strength: 6d
0.866666666667	0.666666666667	0.2	9.86666666667	9.33333333333	0.533333333333	2.13333333333	1.13333333333	1.0	-5.0	kgs_wide 10 <= X <= 100, player B2OBA (6d)	15.0	strength: 6d
0.391304347826	0.521739130435	-0.130434782609	4.47826086957	4.04347826087	0.434782608696	2.82608695652	2.78260869565	0.0434782608696	-5.0	kgs_wide 10 <= X <= 100, player JohF (6d)	23.0	strength: 6d
0.0909090909091	0.0909090909091	0.0	5.18181818182	4.27272727273	0.909090909091	0.909090909091	2.09090909091	-1.18181818182	-5.0	kgs_wide 10 <= X <= 100, player Laza (6d)	11.0	strength: 6d
0.384615384615	0.307692307692	0.0769230769231	4.84615384615	5.07692307692	-0.230769230769	3.53846153846	2.38461538462	1.15384615385	-5.0	kgs_wide 10 <= X <= 100, player ohgushi (6d)	13.0	strength: 6d
0.37037037037	0.296296296296	0.0740740740741	6.7037037037	5.2962962963	1.40740740741	3.59259259259	3.0	0.592592592593	-5.0	kgs_wide 10 <= X <= 100, player guxxan (6d), subsampled to max 50	27.0	strength: 6d
0.529411764706	0.529411764706	0.0	6.35294117647	4.88235294118	1.47058823529	2.82352941176	3.41176470588	-0.588235294118	-5.0	kgs_wide 10 <= X <= 100, player sizuha (6d)	17.0	strength: 6d
0.294117647059	0.235294117647	0.0588235294118	3.64705882353	5.29411764706	-1.64705882353	0.588235294118	0.588235294118	0.0	-5.0	kgs_wide 10 <= X <= 100, player Namii (6d), subsampled to max 50	17.0	strength: 6d
0.289473684211	0.684210526316	-0.394736842105	4.07894736842	3.15789473684	0.921052631579	1.42105263158	1.36842105263	0.0526315789474	-5.0	kgs_wide 10 <= X <= 100, player sususu (6d), subsampled to max 50	38.0	strength: 6d
0.666666666667	0.555555555556	0.111111111111	5.33333333333	5.61111111111	-0.277777777778	2.5	2.61111111111	-0.111111111111	-5.0	kgs_wide 10 <= X <= 100, player turk (6d), subsampled to max 50	18.0	strength: 6d
0.533333333333	0.6	-0.0666666666667	5.13333333333	7.6	-2.46666666667	1.8	1.26666666667	0.533333333333	-5.0	kgs_wide 10 <= X <= 100, player takakaze2 (6d)	15.0	strength: 6d
0.909090909091	0.409090909091	0.5	6.54545454545	5.81818181818	0.727272727273	0.772727272727	1.81818181818	-1.04545454545	-5.0	kgs_wide 10 <= X <= 100, player Krabicka (6d)	22.0	strength: 6d
0.941176470588	0.529411764706	0.411764705882	4.11764705882	1.64705882353	2.47058823529	1.52941176471	1.76470588235	-0.235294117647	-5.0	kgs_wide 10 <= X <= 100, player penpen88 (6d)	17.0	strength: 6d
